ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Manage stock?,Regular price,Sale price,Categories,Tags,Parent,Position,Meta: total_sales,Meta: annee_creation,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default
,variation,SNK-70-ROSE-F-45,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-46,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-47,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,49.34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-73,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,73,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-32,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-33,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-35,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-69,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,69,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-E-36,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-37,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-38,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-39,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-40,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-41,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-42,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-43,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-44,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-45,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-46,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-47,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,49.34,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-73,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,73,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-32,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-33,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-35,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-E-69,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,69,1,1,,Genre,Enfant,1,1,Enfant
,variable,SNK-71,New Balance 998 Made In USA,1,0,visible,,"Inspirée d'un héritage sportif classique, cette paire revisite les codes iconiques.
La rencontre de la matière et du style
Confectionnée en daim et mesh technique, elle offre souplesse et maintien.

Ultra-confort
Amorti renforcé par une mousse technique pour une sensation de douceur à chaque pas.

Adhérence antidérapante
Dessus caoutchouté avec motifs adhérents pour une accroche sûre au quotidien.

Détails du produit
- Fermeture à lacets classique
- Logo de la marque sur la languette
- Doublure textile respirante",taxable,,1,300,0,0,0,,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge|Orange|Violet,1,1,,Taille,36|37|38|39|40|40.5|41|42|42.5|43|44|44.5|45|45.5|46|47|47.5|48.5|49.34|73|32|33|33.5|34|35|35.5|36.5|37.5|38.5|69,1,1,,Genre,Homme|Femme|Enfant,1,1,
,variation,SNK-71-ROUG-H-36,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,36,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-37,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,37,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-38,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,38,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-39,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,39,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-40,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,40,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,40.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-41,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,41,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-42,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,42,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,42.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-43,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,43,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-44,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,44,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,44.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-45,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,45,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,45.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-46,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,46,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-47,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,47,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,47.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,48.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,49.34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-73,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,73,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-32,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,32,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-33,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,33,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,33.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-34,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-35,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,35,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,35.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,36.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,37.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,38.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-H-69,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,69,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-71-ROUG-F-36,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-37,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-38,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-39,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-40,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-41,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-42,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-43,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-44,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-45,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-46,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-47,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,49.34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-73,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,73,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-32,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-33,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-34,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-35,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-F-69,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,69,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-71-ROUG-E-36,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-37,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-38,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-39,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-40,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-41,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-42,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-43,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-44,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-71-ROUG-E-45,,1,0,hidden,,,taxable,,1,,0,0,0,240,,"Homme, Femme, Enfant",,,,,,Couleur,Rouge,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant
